frame_num,bbox,class,id
2213,[271.69985932  57.00572447 334.96096644 150.01918104],person,123
2213,[198.96723052 153.08406887 262.8312012  300.66737655],person,133
2213,[178.44197941 198.12655469 237.37044548 311.39694621],person,146
2213,[ 80.599344   135.77085933 139.57081908 221.77370547],person,150
2213,[181.78071321 137.65142086 388.92736177 201.25304583],dining table,163
2213,[ 88.61336847  61.87049904 116.53059548 138.99300884],person,168
2214,[230.84921189  53.99511374 269.12245839 141.00059596],person,86
2214,[273.7383395   56.90340602 336.77909993 150.05158804],person,123
2214,[197.98178539 154.31489044 261.30028683 300.90013302],person,133
2214,[177.78166896 197.38393498 237.47630744 312.37110189],person,146
2214,[ 79.29368235 135.4035568  140.13470487 223.95443865],person,150
2214,[180.78218625 137.22515826 390.75854961 201.74763747],dining table,163
2214,[ 89.78118835  63.40041146 116.01307666 137.62434806],person,168
2215,[230.86369544  53.98442902 269.11423679 141.00052544],person,86
2215,[275.05237832  56.87522539 337.55031804 149.40185848],person,123
2215,[198.71816886 154.12387126 262.25813383 301.6486368 ],person,133
2215,[177.41397185 196.45070972 238.30059462 314.05594103],person,146
2215,[ 79.81379035 135.25597412 140.6506479  223.44520165],person,150
2215,[182.115102   137.06670006 388.42088886 200.61564143],dining table,163
2215,[ 90.53185317  62.55332825 116.15952795 136.47992891],person,168
2216,[231.28348975  54.64234047 269.35858042 141.00046336],person,86
2216,[276.03138945  56.87514378 338.63058933 149.80989615],person,123
2216,[198.53614765 154.70986997 261.76618863 301.26753041],person,133
2216,[177.6605179  197.41123229 238.22927433 314.04052734],person,146
2216,[ 78.50665078 133.85985205 141.03159471 224.55749465],person,150
2216,[182.64436983 137.67133801 388.17023397 200.84442821],dining table,163
2216,[ 90.76844435  62.73605565 116.24567595 136.22871533],person,168
2217,[231.13007847  54.89231934 269.10156766 141.00040619],person,86
2217,[275.8552789   56.22534197 339.53322849 151.27789121],person,123
2217,[198.18521891 154.93105087 261.20330423 300.45549421],person,133
2217,[178.08906538 197.12692894 238.5308484  313.37063694],person,146
2217,[ 78.12415079 133.33176298 141.06544114 224.96554263],person,150
2217,[180.69268141 137.23535086 390.22909213 201.59593064],dining table,163
2218,[230.94482997  54.32242806 269.13143518 141.00035758],person,86
2218,[276.80030239  56.63997337 339.47114765 150.52254343],person,123
2218,[198.4969477  155.01082066 261.21708742 299.48440416],person,133
2218,[178.08486044 197.02145207 238.8098322  313.77814213],person,146
2218,[ 78.4258562  134.43616433 140.62944854 225.10866743],person,150
2218,[181.21196275 137.72941001 390.40804771 201.87672835],dining table,163
2219,[230.88477731  54.10690457 269.13350543 141.00031709],person,86
2219,[277.00874057  56.81261932 339.53875524 150.88002322],person,123
2219,[199.11656242 154.37321805 262.05582183 299.12112883],person,133
2219,[177.68952522 196.98408256 239.3058615  315.25084338],person,146
2219,[ 79.23606082 134.19716527 140.4297587  223.16612815],person,150
2219,[181.51889245 137.91925745 390.36922389 201.98212437],dining table,163
2220,[231.15331159  54.02575789 269.50390151 141.00027999],person,86
2220,[277.60653388  57.54248854 339.65769491 151.00998529],person,123
2220,[199.72852987 154.79341268 262.65616591 298.9898563 ],person,133
2220,[176.95005179 196.31552997 238.76668572 315.14803694],person,146
2220,[ 78.15099786 134.76554298 140.41761079 225.74260113],person,150
2220,[179.6943926  137.32868922 390.31028334 202.01917328],dining table,163
2221,[230.95580115  53.99630215 269.28334484 141.00024689],person,86
2221,[278.0239729   57.16443304 340.12390119 151.05331085],person,123
2221,[199.73742107 154.95101876 262.44072591 298.28362025],person,133
2221,[177.36346628 196.06351832 238.52068721 313.78651856],person,146
2221,[ 79.44540443 135.62826444 140.02918529 223.41235374],person,150
2221,[181.37448072 137.76345142 389.23702303 201.37255589],dining table,163
2222,[230.89026819  53.9865674  269.18949145 141.00021768],person,86
2222,[278.7883932   57.68331272 340.30993869 151.06454424],person,123
2222,[199.31646056 155.00779124 262.1149363  298.02430434],person,133
2222,[177.29278391 196.63450424 239.31881454 315.90788402],person,146
2222,[ 79.0408519  134.61647863 140.78965705 223.82754543],person,150
2222,[181.73428556 137.93032275 389.11527403 201.12254158],dining table,163
2223,[230.87455378  53.98423763 269.14529627 141.00019195],person,86
2223,[279.12162487  57.88382082 340.29120807 151.06333034],person,123
2223,[199.87273521 155.68933958 261.93849857 295.94618625],person,133
2223,[176.67774975 196.8520484  239.54965311 318.01400838],person,146
2223,[ 78.26439381 134.24173351 141.03676667 225.2952502 ],person,150
2223,[181.35238771 137.99146678 388.92460069 201.02963487],dining table,163
2224,[230.87709108  53.98459127 269.12098019 141.00016928],person,86
2224,[278.90737062  57.96019352 339.92123855 151.05834023],person,123
2224,[200.02290217 155.8285847  261.83864947 295.51977471],person,133
2224,[176.63868538 196.28204194 238.78649137 316.18638487],person,146
2224,[ 78.70483326 134.75251365 141.05003857 225.19064415],person,150
2224,[181.86199275 138.67542107 387.53916624 200.99615965],dining table,163
2225,[230.76160897  53.98583057 269.22921035 141.66073338],person,86
2225,[278.83590487  57.98897997 339.73448832 151.05241693],person,123
2225,[199.91003665 157.56445386 261.28540034 295.8056845 ],person,133
2225,[177.02540768 196.06458839 238.7518322  315.46521878],person,146
2225,[ 80.64335879 132.96516995 137.96520527 215.89038993],person,150
2225,[181.46354981 138.26562139 388.9420903  200.98526149],dining table,163
2226,[230.73648472  53.32859433 269.25247546 141.25041783],person,86
2226,[278.63339536  57.99954645 339.80785271 151.7074213 ],person,123
2226,[202.55534571 155.91587397 259.86153068 282.87286323],person,133
2226,[176.46071642 195.98619522 238.13064126 315.18739755],person,146
2226,[ 81.45418104 132.26955457 136.70966314 212.28863028],person,150
2226,[180.89297524 138.10959471 389.89143005 200.98252666],dining table,163
2227,[230.5859949   53.73962045 268.74401945 141.09221705],person,86
2227,[278.58434132  58.00318119 339.78292895 151.95067307],person,123
2227,[198.18504319 156.00259872 259.15089705 292.06876504],person,133
2227,[176.62648694 195.96056292 237.5200691  313.75876172],person,146
2227,[ 79.82862875 132.70735023 139.53991606 219.19665508],person,150
2227,[179.27861038 137.38739264 390.98889795 200.98289638],dining table,163
2228,[230.43491964  53.23755531 268.64626021 141.03146079],person,86
2228,[278.59031683  58.0041856  339.72476789 152.03715974],person,123
2228,[197.62989821 156.03266353 259.30251997 294.4981041 ],person,133
2228,[176.99095696 195.95510532 237.65759675 313.21701198],person,146
2228,[ 79.45365585 132.86097756 140.33748327 220.9704021 ],person,150
2228,[180.4544342  137.77347418 389.61879142 200.3257217 ],dining table,163
2229,[230.57634928  53.05075557 269.07401017 141.66801126],person,86
2229,[278.61548988  58.00422182 339.65883407 152.06387713],person,123
2229,[196.88893866 156.04013202 259.25358011 296.77509321],person,133
2229,[177.14976497 195.95649291 239.01898343 315.00725918],person,146
2229,[ 78.91535839 133.58170994 140.38498192 222.32974749],person,150
2229,[179.33990356 137.92316281 389.99699833 200.74090276],dining table,163
2230,[231.21323975  52.98338056 269.97080684 141.90831847],person,86
2230,[278.64613254  58.00392761 339.59441289 152.06832484],person,123
2230,[197.2259424  156.69639707 259.29170225 296.98775121],person,133
2230,[177.10617239 195.95959242 238.3173693  313.70641949],person,146
2230,[ 79.32875882 133.20386713 141.09461468 222.19029187],person,150
2230,[179.80177574 137.97881882 389.26397687 200.23721337],dining table,163
2231,[231.20579568  52.30319114 270.56194929 141.9971262 ],person,86
2231,[278.57792812  58.66364364 338.97359422 152.06488265],person,123
2231,[196.99079037 156.83540926 259.08018411 297.17954076],person,133
2231,[177.13577717 196.62711823 237.99994748 313.20685345],person,146
2231,[ 78.97722104 132.40166436 141.21409739 222.12870853],person,150
2231,[178.55055374 137.33554745 391.74609777 200.71234945],dining table,163
2232,[230.87768661  52.70652736 270.4488567  142.0277788 ],person,86
2232,[278.48228528  58.25056845 338.79358632 151.3965689 ],person,123
2232,[177.03894674 196.87992304 237.32555316 312.35905373],person,146
2232,[ 78.57550365 133.41297927 140.86671259 223.41242889],person,150
2232,[178.65889503 137.75348007 391.44210337 200.89152164],dining table,163
2233,[230.27463024  52.8665951  270.2165901  142.0360438 ],person,86
2233,[278.32075551  58.09278429 338.18020116 150.48014227],person,123
2233,[197.58846147 157.01769986 259.12718176 296.24390476],person,133
2233,[177.09856566 196.30898586 236.97959104 311.38261736],person,146
2233,[ 79.12945805 133.14406064 140.68191092 221.92170326],person,150
2233,[177.74287347 137.25434146 392.28352387 200.96114898],dining table,163
2234,[230.30928215  52.9305738  270.52275674 142.03627154],person,86
2234,[278.06164238  58.03245168 338.13948111 150.79772225],person,123
2234,[197.30339266 156.36151985 259.51403563 298.15096958],person,133
2234,[177.72891236 196.09460602 238.23896994 312.35435698],person,146
2234,[ 78.04898588 133.04134065 141.24047205 224.65296991],person,150
2234,[179.61625316 137.72554742 391.04126189 200.3291437 ],dining table,163
2235,[231.19645982  54.27748738 270.42357553 141.37365374],person,86
2235,[277.59119235  58.67069798 337.83383483 151.57991434],person,123
2235,[197.13101906 156.40865378 259.43301261 298.40629953],person,133
2235,[178.41211368 197.3357613  237.60517856 310.74640349],person,146
2235,[ 78.12457839 132.3517119  140.97055661 223.70630862],person,150
2235,[179.5077771  137.90787275 392.056159   200.7524712 ],dining table,163
2236,[233.42353179  54.1249003  272.49064634 141.11934596],person,86
2236,[277.57655266  58.25053767 337.55397932 150.55439713],person,123
2236,[198.2880032  156.87862656 260.11219875 297.37058642],person,133
2236,[177.68738334 195.80705077 237.67654333 311.47739264],person,146
2236,[ 78.39734476 132.08608239 140.62327594 222.66504557],person,150
2236,[177.85796494 137.31475148 392.71947693 200.9117734 ],dining table,163
2237,[234.43078007  54.06530466 273.73007881 141.68875508],person,86
2237,[277.35426188  58.08914214 337.66669537 150.82779036],person,123
2237,[198.37420385 155.63501702 261.09727987 298.51417486],person,133
2237,[178.30459476 197.22093169 236.81809762 309.77699081],person,146
2237,[ 78.81101708 131.98927797 140.84327191 222.26031555],person,150
2237,[179.66839268 137.74923384 391.1918238  200.31410737],dining table,163
2238,[234.80990024  54.04065455 274.17080108 141.903187  ],person,86
2238,[276.97497798  58.02833379 337.34690077 150.93222513],person,123
2238,[198.94850864 155.85750171 261.55601171 298.91314001],person,133
2238,[178.2606581  198.43638334 236.7697432  310.47229211],person,146
2238,[ 79.63479215 132.61762895 140.91955383 221.44402903],person,150
2238,[179.2692095  137.91744929 391.69840102 200.7496929 ],dining table,163
2239,[235.23229868  54.02926266 274.6886702  141.98318918],person,86
2239,[277.22377294  58.00561012 337.49767007 150.97265519],person,123
2239,[198.97980357 155.83511188 261.70630221 299.16284165],person,133
2239,[177.28693674 196.21959123 236.37970288 310.74067705],person,146
2239,[ 78.72688965 132.86004005 140.83758728 223.12649632],person,150
2239,[180.44929052 137.97979689 391.21752999 200.25277037],dining table,163
2240,[232.87565666  52.04129066 272.74567235 140.69027827],person,86
2240,[277.34476866  58.65812718 336.87204107 150.32773949],person,123
2240,[198.29170805 155.18115775 260.34750738 297.53776184],person,133
2240,[177.296436   194.73534346 237.18227683 311.50483818],person,146
2240,[ 78.90911031 132.95075083 140.94285842 223.09318503],person,150
2240,[180.07354571 138.00240989 390.52855145 200.06513485],dining table,163
2241,[229.87585792  53.92719955 269.48967365 140.86102128],person,86
2241,[277.56341215  58.2410096  337.13055987 150.08404809],person,123
2241,[198.23637375 155.09366061 260.35469584 297.59419419],person,133
2241,[177.31369689 196.14169231 236.82419655 312.45720283],person,146
2241,[ 80.3457807  131.00497892 138.95547444 216.4727632 ],person,150
2241,[179.82011996 138.00985744 390.37938035 199.997159  ],dining table,163
2242,[225.34005845  55.98530777 264.3115808  140.93065693],person,86
2242,[277.76425173  58.08388877 337.77321314 150.65776563],person,123
2242,[198.71304277 155.00131531 260.97601128 297.92544229],person,133
2242,[177.35366034 196.69094586 237.31705805 314.14618553],person,146
2242,[ 80.35009153 129.58463865 138.73824853 215.27935571],person,150
2242,[179.62374868 138.01165279 390.42528874 199.97441806],dining table,163
2243,[219.12805623  56.75192155 258.89464761 140.29099835],person,86
2243,[278.32470301  57.36515818 338.85043672 150.87634363],person,123
2243,[197.70873946 154.97186219 259.51139785 297.32790143],person,133
2243,[176.4263019  195.58415806 235.81855526 312.8073633 ],person,146
2243,[ 79.76585231 131.07499141 140.57717674 220.18749335],person,150
2243,[178.30488986 138.0114047  391.68970472 200.63068137],dining table,163
2244,[213.74961021  58.36264435 254.01367286 140.7254454 ],person,86
2244,[278.55973794  57.09423075 339.23223374 150.95960491],person,123
2244,[197.55222226 154.30002701 259.45456234 297.77756645],person,133
2244,[177.4616701  196.48179992 237.15990507 314.26849796],person,146
2244,[ 79.05119304 131.63354419 141.10272472 222.66996066],person,150
2244,[177.71288476 138.01057183 392.26349824 200.87871301],dining table,163
2245,[207.81936394  62.96085271 247.55301247 141.56004539],person,86
2245,[279.89834576  56.33607985 340.75444978 150.99099726],person,123
2245,[197.98931442 154.71126975 259.60294557 297.94450273],person,133
2245,[178.28308546 196.16520765 236.58547213 310.86706243],person,146
2245,[ 77.75126685 133.16140989 141.67207146 227.54969694],person,150
2245,[178.55215917 138.00950529 392.07923171 200.31269892],dining table,163
2246,[198.62094744  63.97525117 239.40831492 143.23266467],person,86
2246,[281.51817466  56.71099323 341.5207761  151.0023617 ],person,123
2246,[198.74673054 154.2126453  260.39608007 298.00543602],person,133
2246,[178.27173527 196.04427586 236.02497563 309.55924121],person,146
2246,[ 78.11510845 133.74516566 141.67632785 227.45599106],person,150
2246,[177.85661689 138.00837631 393.68822829 200.75913505],dining table,163
2247,[190.11793672  60.97491448 233.82412976 144.49584324],person,86
2247,[282.47925866  56.86091169 341.44561601 151.00604197],person,123
2247,[198.26924154 154.02800035 259.48357455 297.36656914],person,133
2247,[178.05661501 195.33547381 236.02773367 309.74716789],person,146
2247,[ 78.99925613 133.96807579 141.59376048 226.06990418],person,150
2247,[177.89373685 138.02188785 393.76902171 200.78457611],dining table,163
